grid_id,latitude,longitude,building_count,yellow_building_count,building_density,yellow_building_density,total_building_density,main_road_density,local_road_density,total_road_density,waterbody,water_percent,empty
15804,28.5163124,77.0326509,61,15,19.73,5.64,25.37,1.79,15.72,17.51,0,0.0,57.12
3431,28.422888,77.0387922,9,8,7.07,13.18,20.25,17.58,17.25,34.83,0,0.0,44.92
561,28.4013286,77.010133,12,17,1.15,0.0,1.15,13.06,16.96,30.02,0,0.0,68.83
36414,28.6708219,77.3233375,16,5,31.55,1.78,33.33,16.2,13.93,30.13,1,7.649999999999999,28.89
40339,28.7013645,77.0756398,67,21,23.19,8.63,31.82,6.0,10.46,16.46,0,0.0,51.71999999999999
600,28.4013286,77.0899694,19,6,5.15,6.11,11.260000000000002,6.89,22.37,29.26,0,0.0,59.48
4863,28.4336678,77.0469806,32,16,13.32,6.21,19.53,4.5,18.05,22.55,0,0.0,57.92
12487,28.4911597,77.0633573,43,3,27.19,4.41,31.6,2.77,14.16,16.93,0,0.0,51.47
62220,28.8666537,77.0449335,97,0,43.94,0.0,43.94,0.1,14.62,14.72,0,0.0,41.34
25462,28.5881773,77.3151492,28,10,34.38,14.5,48.88,7.59,11.41,19.0,0,0.0,32.120000000000005
33790,28.6510591,77.311055,24,5,32.88,5.63,38.510000000000005,0.47,13.96,14.43,0,0.0,47.06
29393,28.6187199,77.079734,33,14,27.98,12.34,40.32,4.37,13.7,18.07,0,0.0,41.61
9689,28.4696002,77.1820884,108,4,36.85,0.98,37.83,0.0,12.23,12.23,0,0.0,49.940000000000005
3461,28.422888,77.1002049,40,4,20.49,5.92,26.41,1.86,18.54,20.4,0,0.0,53.19
45929,28.7426868,77.3131021,84,7,15.88,3.35,19.23,2.5,14.36,16.86,0,0.0,63.91
29354,28.6187199,76.9998975,90,4,50.39,0.65,51.04,0.08,12.65,12.73,0,0.0,36.23
14500,28.5055327,77.2864899,218,7,26.24,1.5,27.74,0.0,6.35,6.35,0,0.0,65.91
8657,28.4624137,77.0183213,72,16,21.68,7.98,29.66,6.28,9.8,16.08,0,0.0,54.260000000000005
22352,28.5648212,77.2823957,42,11,29.34,4.14,33.48,0.0,12.4,12.4,0,0.0,54.12
7024,28.4498374,77.0858752,24,8,8.53,3.8,12.329999999999998,11.65,18.12,29.77,0,0.0,57.900000000000006
32953,28.6456692,77.0592631,60,5,31.21,5.14,36.35,2.0,14.61,16.61,0,0.0,47.04
18133,28.5342786,76.9282494,113,1,31.08,0.0,31.08,1.82,13.44,15.26,1,4.41,49.25
10830,28.4785833,77.0817811,19,9,7.26,40.83,48.09,0.25,10.77,11.02,0,0.0,40.89
39348,28.694178,76.9958034,54,2,29.21,2.24,31.450000000000003,11.0,12.5,23.5,0,0.0,45.05
50355,28.7768226,77.1165816,53,2,45.39,1.53,46.92,0.34,12.3,12.64,0,0.0,40.44
17817,28.5306854,77.2557836,81,26,24.74,5.43,30.17,0.26,10.93,11.19,0,0.0,58.64
49778,28.7732294,76.9098256,111,0,41.94,0.0,41.94,0.17,15.54,15.71,0,0.0,42.35
32076,28.6384827,77.2127947,47,21,18.86,9.77,28.63,0.07,13.75,13.82,0,0.0,57.55
4412,28.4300745,77.0981578,23,6,25.28,5.23,30.51,0.36,22.06,22.42,0,0.0,47.06999999999999
19745,28.5450583,77.3049137,16,18,6.15,13.25,19.4,7.9,15.78,23.68,0,0.0,56.92
28794,28.61333,77.3151492,57,12,27.19,3.43,30.62,7.54,15.12,22.66,0,0.0,46.72
5544,28.4390576,76.9794266,89,11,27.83,4.66,32.489999999999995,5.2,12.73,17.93,0,0.0,49.58
31090,28.6312962,77.1431937,88,12,36.25,2.75,39.0,0.04,11.64,11.68,0,0.0,49.32
27662,28.6061435,76.9466732,78,0,53.63,0.0,53.63,0.1,12.85,12.95,0,0.0,33.42
13080,28.4947529,77.3028666,17,12,16.26,10.46,26.72,16.35,10.83,27.18,0,0.0,46.1
50083,28.775026,77.0469806,47,10,16.52,11.74,28.26,7.89,16.92,24.81,0,0.0,46.93
46159,28.7444834,77.2967254,74,10,49.45,3.75,53.2,0.0,10.0,10.0,0,0.0,36.8
32477,28.642076,77.0592631,60,5,28.6,2.85,31.450000000000003,2.67,13.5,16.17,0,0.0,52.38
46860,28.7498733,77.2701132,73,6,20.35,2.94,23.290000000000003,2.37,16.03,18.4,0,0.0,58.31
51184,28.7840091,76.8647897,164,0,29.63,0.0,29.63,0.32,15.48,15.8,0,0.0,54.57
4383,28.4300745,77.0387922,64,8,21.72,3.15,24.87,4.21,17.4,21.61,0,0.0,53.52
482,28.4013286,76.848413,123,1,33.6,0.0,33.6,0.11,13.71,13.82,0,0.0,52.580000000000005
46546,28.7480767,77.1145345,51,5,42.81,5.2,48.010000000000005,0.12,11.74,11.86,0,0.0,40.13
27258,28.6025503,77.0940636,57,10,31.12,3.92,35.04,0.09,11.96,12.05,0,0.0,52.91
44926,28.7355003,77.2087006,48,13,28.81,4.16,32.97,2.73,10.41,13.14,0,0.0,53.89
37262,28.6780084,77.1104403,34,10,26.36,6.47,32.83,10.34,13.27,23.61,1,0.66,42.900000000000006
29362,28.6187199,77.0162742,61,7,23.42,4.08,27.5,7.62,12.87,20.49,0,0.0,52.010000000000005
50042,28.775026,76.9630499,97,1,36.2,1.84,38.040000000000006,0.0,16.37,16.37,0,0.0,45.58999999999999
27901,28.6079401,76.9487203,46,5,22.99,3.18,26.17,7.69,12.36,20.05,0,0.0,53.78
53667,28.8019753,77.0756398,32,8,37.88,3.28,41.16,4.13,15.64,19.77,0,0.0,39.06999999999999
38257,28.6851949,77.1984651,32,11,28.82,5.41,34.230000000000004,0.31,18.84,19.15,1,11.46,35.16000000000001
10785,28.4785833,76.9896621,119,1,34.23,0.0,34.23,0.0,17.57,17.57,0,0.0,48.2
45441,28.7390936,77.288537,43,2,36.23,1.09,37.32,10.27,12.16,22.43,0,0.0,40.25
40260,28.7013645,76.9139198,64,5,32.76,6.54,39.3,3.49,13.76,17.25,0,0.0,43.45
233,28.3977353,77.3131021,47,9,14.47,26.78,41.25,6.48,9.48,15.96,0,0.0,42.79
42265,28.7157375,77.1206758,25,5,18.44,8.77,27.21,1.8,18.13,19.93,0,0.0,52.86
17371,28.5270921,77.3171962,75,10,15.87,0.0,15.87,0.0,17.43,17.43,1,1.0,65.7
21741,28.5612279,77.0060388,64,0,49.14,0.0,49.14,0.24,15.34,15.58,0,0.0,35.28
14591,28.5073293,76.9855679,3,24,0.21,0.15,0.36,16.56,14.81,31.37,1,0.73,67.53999999999999
24271,28.5791942,77.3131021,39,13,14.88,10.37,25.25,3.68,16.92,20.6,0,0.0,54.15
22434,28.5666178,76.9630499,78,3,37.76,1.78,39.54,0.27,12.48,12.75,0,0.0,47.71
47770,28.7570598,77.1841355,65,6,18.6,2.0,20.6,0.57,16.95,17.52,1,25.5,36.38
2728,28.4174982,77.0613102,29,3,18.2,1.28,19.48,6.67,18.1,24.77,0,0.0,55.75
44960,28.7355003,77.2783016,67,4,40.68,0.57,41.25,1.67,14.39,16.06,0,0.0,42.690000000000005
16157,28.518109,77.2680661,118,5,39.38,1.01,40.39,0.1,11.86,11.96,0,0.0,47.65
2457,28.4157015,76.9937563,84,13,28.27,9.39,37.66,0.08,13.91,13.99,0,0.0,48.35
11305,28.4821766,77.079734,31,6,23.67,10.22,33.89,0.54,17.32,17.86,0,0.0,48.25
31628,28.6348895,77.2701132,21,11,7.36,7.38,14.74,15.61,15.35,30.96,0,0.0,54.3
13929,28.5019394,77.0920165,2,15,1.84,0.83,2.67,25.89,15.79,41.68,0,0.0,55.65
16247,28.5199056,76.965097,81,0,41.9,0.0,41.9,0.41,14.48,14.89,0,0.0,43.21
20370,28.5504482,77.1227228,3,2,11.33,9.3,20.630000000000003,2.02,23.03,25.05,0,0.0,54.31999999999999
